646.14507259	2267
646.93189847	2282
647.71972286	2272
648.50954427	2279
649.29637015	2281
650.08419454	2289
650.87301744	2263
651.65984332	2283
652.4466692	2260
653.23349508	2292
654.02331649	2284
654.81014237	2313
655.59696825	2332
656.38579115	2299
657.17161852	2332
657.9584444	2349.31244527858
658.74527028	2332
659.53309467	2341.10677774758
660.31992055	2356
661.10574792	2346
661.8925738	2339
662.67840117	2343
663.46622556	2365
664.25305144	2329
665.03887881	2369
665.82470618	2351
666.61053355	2374
667.39835794	2378
668.18418531	2347
668.97001268	2364
669.75484154	2345
670.54066891	2347
671.32649628	2361
672.11132514	2351
672.89715251	2364
673.68397839	2365.72378034059
674.46880725	2360
675.25463462	2346
676.03946348	2350
676.82429234	2359
677.6091212	2367
678.39395006	2355
679.17877892	2368.45900285093
679.96360778	2347
680.74843664	2384
681.53226699	2390
682.31709585	2332
683.10192471	2348
683.88575506	2339
684.67058392	2355
685.45441427	2335
686.23824462	2342
687.02307348	2309
687.80690383	2316
688.59073418	2311
689.37456453	2281
690.15839488	2285
690.94222523	2282
691.72605558	2263
692.50988593	2247
693.29271777	2274
694.07654812	2264
694.86037847	2266
695.64321031	2205
696.42704066	2207
697.2098725	2212
697.99370285	2202
698.77653469	2220
699.55736951	2211
700.34020135	2183
701.12303319	2203
701.90586503	2228
702.68869687	2180
703.47152871	2223
704.25436055	2199
705.03419686	2183
705.8170287	2186
703.55078866	2226
704.33704718	2212
705.12430349	2211
705.91056201	2183
706.69682053	2201
707.48208126	2227
708.26833978	2204
709.0545983	2212.02387720296
709.84085682	2219
710.62611755	2192
711.41237607	2207
712.19863459	2198.8345650938
712.98389532	2195
713.76915605	2226
714.55541457	2196
715.3406753	2197
716.12593603	2225
716.91119676	2183
717.69645749	2219
718.48171822	2205
719.26697895	2204
720.05223968	2165
720.83550483	2185
721.61976777	2165
722.4050285	2178
723.19028923	2176
723.97455217	2155
724.7598129	2158
725.54407584	2131
726.32833878	2141
727.11060614	2134
727.89586687	2142
728.68012981	2129
729.46439275	2107
730.24865569	2116
731.03291863	2136
731.8141882	2097
732.59845114	2091
733.38271408	2064
734.16697702	2079
734.95024217	2077
735.73450511	2060
736.51577468	2067
737.29903983	2029
738.08330277	2010
738.86656792	1992
739.64783749	1990
740.43110264	1983
741.21436779	1968
741.99763294	1964
742.77890251	1928
743.56216766	1944
744.34543281	1927
745.12869796	1957
745.90896974	1895
746.69223489	1915
747.47450225	1907
748.25477403	1912
749.03803918	1883
749.82030654	1887
750.60357169	1863
751.38384347	1867
752.16611083	1857
752.94837819	1847
753.72864997	1853
754.51091733	1844
755.29318469	1827
756.07245868	1816
756.85472604	1805
757.63499782	1810
758.41626739	1805
759.19853475	1784
759.97780874	1773
760.7600761	1778
761.54134567	1757
762.32061966	1756
763.10188923	1761
763.88116322	1737
764.66243279	1759
765.44170678	1741
766.22297635	1726
767.00424592	1715
767.78351991	1706
768.56478948	1715
769.34306568	1700
770.12433525	1695
770.90261145	1693
771.68388102	1696
772.46215722	1692
773.242429	1669
774.02170299	1669
774.80197477	1676
775.58025097	1649
776.36052275	1658
777.13879895	1655
777.91907073	1645
778.69734693	1660
779.47761871	1628
780.25489712	1639
781.0351689	1629
781.8134451	1641
782.59271909	1632
783.3699975	1622
784.15026928	1633
784.92754769	1632
785.7048261	1607
786.48509788	1616
787.26237629	1613
788.04165028	1620
788.81892869	1613
789.5962071	1610
790.37548109	1609
791.15176171	1589
791.9310357	1610
792.70831411	1597
793.48459473	1596.21944286526
796.139747995418	1570.29562251279
795.04014934	1584
